quantity,ˈkwɑːntəti,n. 量，数目；大量，大批；（尤指和质量相对的）数量；（语音）音量；值，参量；代表数量（或参量）的数（或符号）,高中
question mark,,问号：用于在句子结尾表示直接疑问的标点符号。,
"question mark
",,问号：用于在句子结尾表示直接疑问的标点符号。,
queue,kjuː,n. <英>（人、汽车等的）队，行列；<英>（为得到某机会而等待的）长列，长队；（计算机）队列；呼叫队列；<古>辫子,初中
quote,kwoʊt,v. 引用，引述；举例说明；将......描述为；开价，报价；为（股票、黄金或外汇）报价；为......打出（某投注赔率）； 为（企业的股份）上市，挂牌,高中
radar,ˈreɪdɑːr,n. 雷达，无线电探测系统；（人的）直觉感知能力，（对因素或潮流等的）敏感性,CET4
radian,ˈreɪdiən,n. [数]弧度,
radio button,,单选按钮：图形用户界面中的一组小部件，用于从一组选项中选择一个；选择其中任何一个选项会取消选择其他选项。,
ragged,ˈræɡɪd,adj. （衣服）破旧的；（人）衣衫褴褛的；高低不平的，参差不齐的；不流畅的，不规则的；精疲力竭的；不熟练的，蹩脚的；（尤指右边距）未对齐的,高中
raise,reɪz,v. 提升，举起；（使）直立，站立；建造，树立（纪念碑等）；增加，提高（数量、水平等）；筹集，筹募；召集，征募（尤指士兵）；提及（某事）；引起，使出现；饲养，种植；抚养，养育； 使积方，使自乘……次；比（对手）多下赌注； 打捞（船只）；使（面包）发酵；使复活；（暂时）终止，解除；（通过无线电或电话）与……取得联系；开具（发货单或其他单据）；把（动物）从窝里赶出；（海上人员）驶近能看见（陆地或其他船只）的地方；（免疫）刺激（抗血清、抗体等的）生成,初中
random number,,随机数：通过适当的生成器随机分配的数字。,
range,reɪndʒ,n. （变动或浮动的）范围，界限；视觉（或听觉）范围；射程，射击距离；一系列；成套产品，系列商品；山脉；牧场，牧区；靶场，射击场，炸弹试验场；（尤指旧时的）炉灶；一排建筑物；<古>方向，走向；（飞机等交通工具的）续航距离,高中
range from,reɪndʒ frəm,范围从……到……：表示一个连续的范围，包括起始值和结束值。,
rank,ræŋk,n. 军衔，军阶；（社会、团体中的）地位，等级；（尤指较高的）地位；（警察、士兵等的）队列，行列；排，列；横排，棋盘横格；组织（或机构等）中的全体人员（ranks）；普通士兵（the ranks）；<英>出租车候车站（=taxi rank）；（数）秩；（统计）次序排列；（系统语法用语）（一个或一组语言单位的）阶，级,初中
rapid,ˈræpɪd,adj. 快的，迅速的；（移动，活动）快速的,初中
"rapid
",ˈræpɪd,adj. 快的，迅速的；（移动，活动）快速的,初中
ratify,ˈrætɪfaɪ,v. 批准，正式签署,CET6
"ratify
",ˈrætɪfaɪ,v. 批准，正式签署,CET6
rationale,ˌræʃəˈnæl,n. <正式>根本原因，逻辑依据,GRE
raw,rɔː,adj. 生的，未煮过的；天然的，未经加工的；（信息）未经处理的，原始的；（感情，品质）强烈的，不掩饰的；（皮肤）刺痛的；（人）生疏无知的，未经训练的；（天气）阴冷的；（音乐、艺术、语言等）质朴的，未经琢磨的；<美，非正式>（语言）粗俗的；（布料边缘）无褶边的；（文字）不加掩饰的，如实坦陈的；<南非>（非洲黑人）源自传统部落（或乡村）文化的；强大的，真实的；（污水）未经处理的,高中
readability,ˌriːdəˈbɪləti,n. 可读性；易读,TOEFL
readOnly,ˌriːdˈoʊnli,adj. 只读的,
realization,ˌriːələˈzeɪʃ(ə)n,n. 认识，领悟；（目标等的）实现；变现，变卖；兑谱，改编；（语言特征的）体现；货物销售；发声，(戏剧)演出，设计成果,CET4
rebellion,rɪˈbeljən,n. 叛乱，反抗； （对权威的）反抗，不服从；叛逆，不顺从,CET4
recognition,ˌrekəɡˈnɪʃ(ə)n,n. 承认，接受；表彰，赞誉；认出，识别；（政府对他国的）外交认可,高中
recognize,ˈrekəɡnaɪz,v. 认识，辨别出；承认，意识到；（正式或在法律上）认可，承认；赞赏，公认；表扬，表彰；（会议或辩论主席）邀请……发言；（计算机等）自动识别（声音、印刷字体等）,CET4
recomputation,,n. 重新计算；重新估计,
reconcile,ˈrekənsaɪl,v. 调和，使协调一致；（使）和解，（使）恢复友好关系；调停，调解（争吵）；使顺从于，使接受；核对，查核（账目）,CET6
"reconcile
",ˈrekənsaɪl,v. 调和，使协调一致；（使）和解，（使）恢复友好关系；调停，调解（争吵）；使顺从于，使接受；核对，查核（账目）,CET6
reconstruction,ˌriːkənˈstrʌkʃ(ə)n,n. 再建，重建；改造；复兴,IELTS
record,ˈrekərd,n. 记录，记载；（某人或某物过去的）记录，经历；（尤指体育运动中的）最佳纪录，最好成绩；唱片；前科，犯罪记录；唱片乐曲；（计算机）记录（指作为一个单位处理的一批相关信息）,初中
recordset,ˈrekɑːdset,n. 记录集；记录集对象；资料录集,
recover,rɪˈkʌvər,v. 恢复（健康，精神，体力）；康复，复原（be recovered）；（从不愉快的经历中）恢复；（从弱势或困境中）好转，扭转；重新获得，寻回；收回（开支、投资等）；恢复（意识、神志或身体状态）；挽回（地位），弥补（时间损失）；提取（能源或化工品等），回收利用； 给……换上新面,高中
recruit,rɪˈkruːt,v. 招聘，招收（新成员）；招募（新兵）；说服，动员；（通过招募）组成，组建；<旧> 恢复（数量、力气等）,高中
rectify,ˈrektɪfaɪ,v. <正式>纠正，矫正；整流，把（交流电）转变成直流电；蒸馏；求曲线的直线等长,CET6
"rectify
",ˈrektɪfaɪ,v. <正式>纠正，矫正；整流，把（交流电）转变成直流电；蒸馏；求曲线的直线等长,CET6
recursion,rɪˈkɜːrʒn,n. [数] 递归，循环；递归式,
"recursion
",rɪˈkɜːrʒn,n. [数] 递归，循环；递归式,
recursive,rɪˈkɜːrsɪv,adj. [数] 递归的；循环的,
redact,rɪˈdækt,vt. 编辑；编写,
redacted,,adj. 经过编辑的；有修改的,
"redacted
",,adj. 经过编辑的；有修改的,
re-direction,ˌriː dəˈrekʃn; ˌriː daɪˈrekʃn,重定向,
redistribute,ˌriːdɪˈstrɪbjuːt; ˌriːˈdɪstrɪbjuːt,vt. 重新分配；再区分,
reduction,rɪˈdʌkʃ(ə)n,n. 减小，降低；减价，折扣；（照片、地图、图片等的）缩图，缩版；归纳，简化；（数学）归约，约化；染色体减半；简编曲（管弦乐改编的钢琴曲或小乐队演奏曲）；浓汤，浓汁；脱臼（或断骨）复位；（化学）还原，被还原；（语音）弱化,CET4
redundancy,rɪˈdʌndənsi,n. <英> （因劳动力过剩而造成的）裁员，解雇；多余，累赘；复置装置，冗余（机器、系统等某部件发生故障后的替代装置）,CET6
"redundancy
",rɪˈdʌndənsi,n. <英> （因劳动力过剩而造成的）裁员，解雇；多余，累赘；复置装置，冗余（机器、系统等某部件发生故障后的替代装置）,CET6
refactoring,,n. 重构；重整,
refer,rɪˈfɜːr,v. 提到，谈及（refer to）；描述，涉及（refer to）；查阅，参考（refer to）；将……送交给（以求获得帮助等）；让（某人）注意；<古>把……归因于；（考试中）淘汰（应试者）,高中
refer to,,参考，查阅；,IELTS
reference,ˈrefrəns,n. 提及，谈到；参考，查阅；（引自书或诗歌的）引言，引文；引文的作者，参考书目；（帮助或意见的）征求，征询； (为方便查询所用的）标记，编号；推荐信，介绍信；介绍人，推荐人,高中
reflection,rɪˈflekʃ(ə)n,n. （光、热或声音的）反射；反射光，反射热，回声；（反射出来的）影像，倒影；深思，反省；（尤指见诸语言的）想法，意见；表现，反映；坏的印象；（数）镜射，反射,CET4
refresh data,rɪˈfreʃ ˈdeɪtə; rɪˈfreʃ ˈdætə,刷新数据：更新或重新加载计算机或其他设备上的数据以获取最新的信息。,
regardless,rɪˈɡɑːrdləs,adv. 不顾，不加理会；不管怎样，无论如何,高中
register,ˈredʒɪstər,n. 登记表，注册簿；注册员；（人或乐器的）声区，音区；（适合特定场合使用的）语体风格，语域；（印刷，摄影）套准，叠合；<美>现金出纳机；（电子设备的）寄存器；<美>（供暖或制冷设备的）调风口，节气门；（设计图案组成的）条，局部,高中
regression,rɪˈɡreʃn,n. 后退，倒退；（思想或行为的）退化，退行；（疾病或症状的）消退；（统计）回归,GRE
regular expression,,正则表达式：计算机理论中对正则形式语言的简洁描述，用于文本匹配或搜索的模式。,
relational database,rɪˌleɪʃənl ˈdætəbeɪs; rɪˌleɪʃənl ˈdeɪtəbeɪs,关系型数据库：一种由多个独立表组成的数据库，这些表之间有明确定义的关系，并且可以通过查询选择性地将它们的元素组合在一起作为结果。,
relevant,ˈreləvənt,adj. 有关的，切题的；正确的，适宜的；有价值的，有意义的,高中
reliability,rɪˌlaɪəˈbɪləti,n. 可靠性；可信度,GRE
"reliability
",rɪˌlaɪəˈbɪləti,n. 可靠性；可信度,GRE
remarkably,rɪˈmɑːrkəbli,adv. 不寻常地，惊人地；不平常地，奇怪地,IELTS
remediation,rɪˌmiːdiˈeɪʃn,n. 补救；矫正；补习,
"remediation
",rɪˌmiːdiˈeɪʃn,n. 补救；矫正；补习,
reminiscent,ˌremɪˈnɪs(ə)nt,adj. 使人联想的；怀旧的，缅怀往事的；与……相像的,CET6
remote,rɪˈmoʊt,adj. 边远的，偏僻的；（距离或空间上）遥远的；（时间上）久远的；（机会或可能性）渺茫的；差别很大的，很不相同的；不友好的，冷漠的；远亲关系的；（电子设备）遥控的；（计算机）远程的，远程连接的,高中
remote request,,远程请求；远程要求,
replay,ˈriːpleɪ,v. 重放（录音带、录像带或电影）；重现，重演；（由于未决出胜负而进行的）重新举行（比赛），重赛；反复回想,
replica,ˈreplɪkə,n. 复制品，仿制品,TOEFL
"replica
",ˈreplɪkə,n. 复制品，仿制品,TOEFL
represent,ˌreprɪˈzent,v. 代表；为……代言（辩护）；代表（选区、政党、群体）任国会议员（或其他立法机构议员）；代表（国家、学校、城镇等参加比赛）；作为某人的代表（尤指在正式场合或仪式中）；等于，相当于；（符号或象征）代表，表示；象征，体现；展示，描绘；（尤指不真实地）描述，描写；扮演；<正式>明确讲述，清楚说明；声称；正式提出（意见、抗议等）,初中
representative,ˌreprɪˈzentətɪv,adj. 典型的，有代表性的；代表各类人（或事物）的；由代表组成的，代议制的；表现的，体现的；（艺术）具象派的；（哲） （与）表象（有关）的,高中
repurpose,ˌriːˈpɜːrpəs,vt. 改换意图；重新目的化,
reputation,ˌrepjuˈteɪʃ(ə)n,n. 名誉，名声,高中
research,ˈriːsɜːrtʃ,n. （尤指大学或科研机构进行的）研究，探讨；研究工作，调查工作,初中
residual,rɪˈzɪdʒuəl,adj. 残留的；（数量）剩余的；（物质状态在成因消失后）剩余的；（实验误差）舍去的；（土壤）残余的,GRE
resilience,rɪˈzɪliəns,n. 恢复力，复原力；（橡胶等的）弹性,IELTS
"resilience
",rɪˈzɪliəns,n. 恢复力，复原力；（橡胶等的）弹性,IELTS
resilient,rɪˈzɪliənt,adj. （人或动物）对困境有承受力的，有复原力的；（物质或物体）有弹性的，有回弹力的,GRE
"resilient
",rɪˈzɪliənt,adj. （人或动物）对困境有承受力的，有复原力的；（物质或物体）有弹性的，有回弹力的,GRE
resolution,ˌrezəˈluːʃ(ə)n,n. 决议，正式决定；（冲突、问题等的）解决，解决办法；决心，决定；坚决，果断；（电视、照相机、显微镜等的）清晰度，分辨率；（故事中主要矛盾的）冲突解开；（乐）解决（指和声中不协和音向协和音的进行）；（医）（炎症或其他症状的）消散，消退；（化）分解；（物理）（力或其他矢量的）分解,初中
